"","file_handles","avg_received_size","min_request_size","max_request_size","avg_distance","pattern_description"
"302675",1,256,256,256,187835.734375,"SS"
"302676",1,256,256,256,517496.46875,"SS"
"302677",1,256,256,256,374271.96875,"SS"
"302678",1,256,256,256,454113.875,"SS"
"302679",1,256,256,256,397973.375,"SS"
"302680",1,256,256,256,445440.03125,"SS"
"302681",1,256,256,256,627181.75,"SS"
"302682",1,256,256,256,326775.46875,"SS"
"302683",1,256,256,256,641612.8125,"SS"
"302684",1,256,256,256,775680,"SS"
"302685",1,256,256,256,520121.75,"SS"
"303120",128,32,32,32,0,"FP"
"303121",128,32,32,32,0,"FP"
"303122",128,32,32,32,0,"FP"
"303123",128,32,32,32,0,"FP"
"303124",128,32,32,32,0,"FP"
"303125",128,32,32,32,0,"FP"
"303126",128,32,32,32,0,"FP"
"303127",128,32,32,32,0,"FP"
"303128",128,32,32,32,0,"FP"
"303129",128,32,32,32,0,"FP"
"303130",128,32,32,32,0,"FP"
"303131",128,32,32,32,0,"FP"
"303132",128,32,32,32,0,"FP"
"303133",128,32,32,32,0,"FP"
"303134",128,32,32,32,0,"FP"
"303135",128,32,0,32,0,"FP"
"303136",128,32,0,32,0,"FP"
"303137",128,0,0,32,0,"FP"
"303138",128,32,0,32,0,"FP"
"303139",128,32,32,32,0,"FP"
"303140",128,32,32,32,0,"FP"
"303141",128,32,32,32,0,"FP"
"303142",128,32,32,32,0,"FP"
"303143",128,32,32,32,0,"FP"
"303144",128,32,32,32,0,"FP"
"303145",128,32,32,32,0,"FP"
"303146",128,32,32,32,0,"FP"
"303147",128,32,32,32,0,"FP"
"303148",128,32,32,32,0,"FP"
"303149",128,32,32,32,0,"FP"
"303150",128,32,32,32,0,"FP"
"303151",128,32,32,32,0,"FP"
"303152",128,32,32,32,0,"FP"
"303153",128,32,32,32,0,"FP"
"303154",128,32,32,32,0,"FP"
"303155",128,32,32,32,0,"FP"
"303156",128,32,32,32,0,"FP"
"303157",128,32,32,32,0,"FP"
"303158",128,32,32,32,0,"FP"
"303159",128,32,32,32,0,"FP"
"304304",128,32,0,32,0,"FP"
"304305",128,32,0,32,0,"FP"
"304306",128,32,0,32,0,"FP"
"304307",128,32,0,32,0,"FP"
"304309",128,32,0,32,0,"FP"
"304310",128,32,0,32,0,"FP"
"304311",128,32,0,32,0,"FP"
"304312",128,32,0,32,0,"FP"
"304313",128,32,0,32,0,"FP"
"304315",128,32,0,32,0,"FP"
"304317",128,32,0,32,0,"FP"
"304318",128,32,0,32,0,"FP"
"304319",128,32,0,32,0,"FP"
"304321",128,32,0,32,0,"FP"
"304323",128,0,0,32,0,"FP"
"304324",128,0,0,32,0,"FP"
"304325",128,0,0,32,0,"FP"
"304326",128,0,0,32,0,"FP"
"304327",127,32,0,32,0,"FP"
"304328",127,32,0,32,0,"FP"
"304329",127,0,0,32,0,"FP"
"304330",127,0,0,32,0,"FP"
"304331",127,0,0,32,0,"FP"
"304332",127,32,0,32,0,"FP"
"304334",128,0,0,32,0,"FP"
"304335",128,32,0,32,0,"FP"
"304336",128,0,0,32,0,"FP"
"304337",128,0,0,32,0,"FP"
"304338",128,0,0,32,0,"FP"
"304339",128,0,0,32,0,"FP"
"304340",128,0,0,32,0,"FP"
"304341",128,0,0,32,0,"FP"
"304342",128,32,0,32,0,"FP"
"305407",128,32,32,32,0,"FP"
"305408",128,32,32,32,0,"FP"
"305409",128,32,32,32,0,"FP"
"305410",128,32,32,32,0,"FP"
"305411",128,32,32,32,0,"FP"
"305412",128,32,32,32,0,"FP"
"305413",128,32,32,32,0,"FP"
"305414",128,32,32,32,0,"FP"
"305415",128,32,32,32,0,"FP"
"305416",128,32,32,32,0,"FP"
"305417",128,32,32,32,0,"FP"
"305418",128,32,32,32,0,"FP"
"305419",128,32,32,32,0,"FP"
"305420",128,32,32,32,0,"FP"
"305421",128,32,32,32,0,"FP"
"305422",128,32,32,32,0,"FP"
"305423",128,32,32,32,0,"FP"
"305424",128,32,32,32,0,"FP"
"305425",128,32,0,32,0,"FP"
"305426",128,32,32,32,0,"FP"
"305427",128,32,32,32,0,"FP"
"305428",128,32,32,32,0,"FP"
"305429",128,32,32,32,0,"FP"
"305430",128,32,32,32,0,"FP"
"305431",128,32,32,32,0,"FP"
"305432",128,32,32,32,0,"FP"
"305433",128,32,32,32,0,"FP"
"305434",128,32,32,32,0,"FP"
"305435",128,32,32,32,0,"FP"
"305436",128,32,32,32,0,"FP"
"305437",128,32,32,32,0,"FP"
"305438",128,32,32,32,0,"FP"
"305439",128,32,32,32,0,"FP"
"305440",128,32,32,32,0,"FP"
"305441",128,32,32,32,0,"FP"
"305442",128,32,32,32,0,"FP"
"305443",128,32,32,32,0,"FP"
"305444",128,32,32,32,0,"FP"
"305445",128,32,32,32,0,"FP"
"306126",128,32,0,32,0,"FP"
"306127",128,32,0,32,0,"FP"
"306128",128,32,0,32,0,"FP"
"306129",128,32,0,32,0,"FP"
"306130",128,32,0,32,0,"FP"
"306131",128,32,0,32,0,"FP"
"306132",128,32,0,32,0,"FP"
"306133",128,32,0,32,0,"FP"
"306134",128,32,0,32,0,"FP"
"306135",128,32,0,32,0,"FP"
"306136",128,32,0,32,0,"FP"
"306137",128,32,0,32,0,"FP"
"306138",128,32,0,32,0,"FP"
"306139",128,0,0,32,0,"FP"
"306140",128,0,0,32,0,"FP"
"306141",128,0,0,32,0,"FP"
"306142",128,0,0,32,0,"FP"
"306143",98,32,32,32,0,"FP"
"306144",128,32,0,32,0,"FP"
"306145",128,32,0,32,0,"FP"
"306146",128,0,0,32,0,"FP"
"306147",128,32,0,32,0,"FP"
"306149",128,32,0,32,0,"FP"
"306150",128,32,0,32,0,"FP"
"306151",128,32,0,32,0,"FP"
"306152",128,32,0,32,0,"FP"
"306153",128,32,0,32,0,"FP"
"306154",128,32,0,32,0,"FP"
"306155",128,32,0,32,0,"FP"
"306156",128,32,0,32,0,"FP"
"306158",128,32,0,32,0,"FP"
"306159",128,32,0,32,0,"FP"
"306160",128,32,0,32,0,"FP"
"306161",128,0,0,32,0,"FP"
"306162",128,32,0,32,0,"FP"
"306163",128,32,32,32,0,"FP"
"306164",128,32,0,32,0,"FP"
"306165",128,32,0,32,0,"FP"
"307042",16,256,0,256,0,"FP"
"307043",16,256,256,256,0,"FP"
"307044",16,256,256,256,0,"FP"
"307045",16,256,0,256,0,"FP"
"307046",16,256,0,256,0,"FP"
"307047",16,256,0,256,0,"FP"
"307048",16,256,256,256,0,"FP"
"307049",16,256,0,256,0,"FP"
"307050",16,256,0,256,0,"FP"
"307051",16,256,0,256,0,"FP"
"307052",16,256,0,256,0,"FP"
"307053",16,256,0,256,0,"FP"
"307054",16,256,0,256,0,"FP"
"307055",16,256,0,256,0,"FP"
"307056",16,256,0,256,0,"FP"
"307057",16,256,0,256,0,"FP"
"307058",16,256,0,256,0,"FP"
"307059",16,256,0,256,0,"FP"
"307060",16,256,0,256,0,"FP"
"307061",16,256,256,256,0,"FP"
"307062",16,256,256,256,0,"FP"
"307063",16,256,0,256,0,"FP"
"307064",16,256,0,256,0,"FP"
"307065",16,256,0,256,0,"FP"
"307066",16,256,256,256,0,"FP"
"307067",16,256,0,256,0,"FP"
"307068",16,256,256,256,0,"FP"
"307069",16,256,0,256,0,"FP"
"307070",16,256,256,256,0,"FP"
"307071",16,256,0,256,0,"FP"
"307072",16,256,256,256,0,"FP"
"307073",16,256,0,256,0,"FP"
"307074",16,256,0,256,0,"FP"
"307075",16,256,256,256,0,"FP"
"307076",16,256,256,256,0,"FP"
"307077",16,256,256,256,0,"FP"
"307078",16,256,0,256,0,"FP"
"307079",16,256,0,256,0,"FP"
"307080",16,256,0,256,0,"FP"
"307081",16,256,256,256,0,"FP"
"308039",16,0,0,256,0,"FP"
"308040",16,256,0,256,0,"FP"
"308041",16,256,0,256,0,"FP"
"308042",16,128,0,256,0,"FP"
"308043",16,0,0,256,0,"FP"
"308044",16,0,0,256,0,"FP"
"308045",16,256,0,256,0,"FP"
"308046",16,0,0,256,0,"FP"
"308047",16,0,0,256,0,"FP"
"308048",16,0,0,256,0,"FP"
"308049",16,0,0,256,0,"FP"
"308050",16,128,0,256,0,"FP"
"308051",16,0,0,256,0,"FP"
"308052",16,0,0,256,0,"FP"
"308053",16,0,0,256,0,"FP"
"308054",16,0,0,256,0,"FP"
"308055",16,0,0,256,0,"FP"
"308056",16,256,256,256,0,"FP"
"308057",16,256,0,256,0,"FP"
"308058",16,0,0,256,0,"FP"
"308059",16,128,0,256,0,"FP"
"308060",16,256,0,256,0,"FP"
"308061",16,256,0,256,0,"FP"
"308062",16,256,0,256,0,"FP"
"308063",16,256,0,256,0,"FP"
"308064",16,128,0,256,0,"FP"
"308065",16,256,0,256,0,"FP"
"308066",16,0,0,256,0,"FP"
"308067",16,256,0,256,0,"FP"
"308068",16,128,0,256,0,"FP"
"308069",16,256,0,256,0,"FP"
"308070",16,256,0,256,0,"FP"
"308071",16,256,0,256,0,"FP"
"308072",16,256,0,256,0,"FP"
"308073",16,256,0,256,0,"FP"
"308074",16,256,0,256,0,"FP"
"308075",16,256,0,256,0,"FP"
"308076",16,256,0,256,0,"FP"
"308077",16,256,0,256,0,"FP"
"308078",16,0,0,256,0,"FP"
"308850",64,256,0,256,0,"FP"
"308851",64,256,0,256,0,"FP"
"308852",64,256,0,256,0,"FP"
"308853",64,256,256,256,0,"FP"
"308854",64,256,256,256,0,"FP"
"308855",64,256,256,256,0,"FP"
"308856",64,256,0,256,0,"FP"
"308857",64,256,0,256,0,"FP"
"308858",64,256,0,256,0,"FP"
"308859",64,256,256,256,0,"FP"
"308860",64,256,0,256,0,"FP"
"308861",64,256,0,256,0,"FP"
"308862",64,256,0,256,0,"FP"
"308863",64,256,0,256,0,"FP"
"308864",64,256,0,256,0,"FP"
"308865",64,256,0,256,0,"FP"
"308866",64,256,0,256,0,"FP"
"308867",64,0,0,256,0,"FP"
"308868",64,0,0,256,0,"FP"
"308869",64,256,256,256,0,"FP"
"308870",64,256,256,256,0,"FP"
"308871",64,256,256,256,0,"FP"
"308872",64,256,256,256,0,"FP"
"308873",64,256,256,256,0,"FP"
"308874",64,256,256,256,0,"FP"
"308875",64,256,256,256,0,"FP"
"308876",64,256,256,256,0,"FP"
"308877",64,256,256,256,0,"FP"
"308878",64,256,256,256,0,"FP"
"308879",64,256,256,256,0,"FP"
"308880",64,256,0,256,0,"FP"
"308881",64,256,256,256,0,"FP"
"308882",64,256,0,256,0,"FP"
"308883",64,256,256,256,0,"FP"
"308884",64,256,256,256,0,"FP"
"308885",64,256,256,256,0,"FP"
"308886",64,256,256,256,0,"FP"
"308887",64,256,0,256,0,"FP"
"308888",64,256,256,256,0,"FP"
"309139",64,256,0,256,0,"FP"
"309140",64,0,0,256,0,"FP"
"309141",64,256,0,256,0,"FP"
"309142",64,256,0,256,0,"FP"
"309143",64,256,0,256,0,"FP"
"309144",64,256,0,256,0,"FP"
"309145",64,0,0,256,0,"FP"
"309146",64,256,0,256,0,"FP"
"309147",64,256,0,256,0,"FP"
"309148",64,256,0,256,0,"FP"
"309149",64,256,0,256,0,"FP"
"309150",64,256,0,256,0,"FP"
"309151",64,256,0,256,0,"FP"
"309152",64,256,0,256,0,"FP"
"309153",64,256,0,256,0,"FP"
"309154",64,256,0,256,0,"FP"
"309155",64,256,0,256,0,"FP"
"309156",64,256,0,256,0,"FP"
"309157",64,0,0,256,0,"FP"
"309158",64,0,0,256,0,"FP"
"309159",56,256,256,256,0,"FP"
"309160",64,0,0,256,0,"FP"
"309162",64,0,0,256,0,"FP"
"309163",64,256,0,256,0,"FP"
"309164",64,256,0,256,0,"FP"
"309165",64,256,0,256,0,"FP"
"309166",64,256,0,256,0,"FP"
"309167",64,0,0,256,0,"FP"
"309168",64,256,0,256,0,"FP"
"309169",64,256,0,256,0,"FP"
"309170",64,256,0,256,0,"FP"
"309171",64,0,0,256,0,"FP"
"309172",64,0,0,256,0,"FP"
"309173",64,256,0,256,0,"FP"
"309174",64,256,0,256,0,"FP"
"309175",64,128,0,256,0,"FP"
"309176",64,256,0,256,0,"FP"
"309177",64,0,0,256,0,"FP"
"309178",64,256,0,256,0,"FP"
"309391",1,256,256,256,79926.6328125,"SS"
"309392",1,256,256,256,90261.78125,"SS"
"309393",1,256,256,256,85467.2421875,"SS"
"309394",1,256,256,256,88749.453125,"SS"
"309395",1,256,256,256,82957.265625,"SS"
"309396",1,256,256,256,84695.28125,"SS"
"309397",1,256,256,256,82903.265625,"SS"
"309398",1,256,256,256,90231.4609375,"SS"
"309399",1,256,256,256,85781.71875,"SS"
"309400",1,256,256,256,85527.6875,"SS"
"309401",1,256,256,256,94780.4453125,"SS"
"309402",1,256,256,256,92167.5859375,"SS"
"309403",1,256,256,256,97222.4453125,"SS"
"309404",1,256,256,256,100868.0546875,"SS"
"309405",1,256,256,256,99577.8828125,"SS"
"309406",1,256,256,256,92658.4296875,"SS"
"309407",1,256,256,256,100141.296875,"SS"
"309408",1,256,256,256,104296.515625,"SS"
"309409",1,256,256,256,112033.1015625,"SS"
"309410",1,256,256,256,110833.0390625,"SS"
"309411",1,256,256,256,100121.125,"SS"
"309412",1,256,256,256,103101.203125,"SS"
"309413",1,256,256,256,113154.109375,"SS"
"309414",1,256,256,256,120222.71875,"SS"
"309415",1,256,256,256,106903.234375,"SS"
"309416",1,256,256,256,123272.5703125,"SS"
"309417",1,256,256,256,117867.328125,"SS"
"309418",1,256,256,256,108429.59375,"SS"
"309419",1,256,256,256,115279.2890625,"SS"
"309420",1,256,256,256,109798.140625,"SS"
"309421",1,256,256,256,122879.9921875,"SS"
"309422",1,256,256,256,114390.2734375,"SS"
"309423",1,256,256,256,118317.2578125,"SS"
"309424",1,256,256,256,124835.3671875,"SS"
"309425",1,256,256,256,123972.0703125,"SS"
"309426",1,256,256,256,122594.8828125,"SS"
"309427",1,256,256,256,133293.109375,"SS"
"309428",1,256,256,256,127732.1484375,"SS"
"309429",1,256,256,256,124776.921875,"SS"
"309430",1,256,256,256,133786.421875,"SS"
"309491",1,256,256,256,493427.4375,"SS"
"309492",1,256,256,256,428743.6875,"SS"
"309493",1,256,256,256,482975.78125,"SS"
"309494",1,256,256,256,456544.5,"SS"
"309495",1,256,256,256,395557.65625,"SS"
"309496",1,256,256,256,485203.84375,"SS"
"309497",1,256,256,256,419567.875,"SS"
"309498",1,256,256,256,497601.34375,"SS"
"309499",1,256,256,256,473636.65625,"SS"
"309500",1,256,256,256,378897,"SS"
"309501",1,256,256,256,487061.9375,"SS"
"309502",1,256,256,256,437921.21875,"SS"
"309503",1,256,256,256,456453.65625,"SS"
"309504",1,256,256,256,491342.5,"SS"
"309505",1,256,256,256,518836.59375,"SS"
"309506",1,256,256,256,432854.96875,"SS"
"309507",1,256,256,256,510622.5625,"SS"
"309508",1,256,256,256,436672.5625,"SS"
"309509",1,256,256,256,431766.5625,"SS"
"309510",1,256,256,256,492545.84375,"SS"
"309511",1,256,256,256,528654.8125,"SS"
"309512",1,256,256,256,427738.5625,"SS"
"309513",1,256,256,256,588672.0625,"SS"
"309514",1,256,256,256,464838.53125,"SS"
"309515",1,256,256,256,528386.25,"SS"
"309516",1,256,256,256,404698.84375,"SS"
"309517",1,256,256,256,493059.625,"SS"
"309518",1,256,256,256,512365.09375,"SS"
"309519",1,256,256,256,452955.59375,"SS"
"309520",1,256,256,256,530549.75,"SS"
"309521",1,256,256,256,457429.34375,"SS"
"309522",1,256,256,256,473508.40625,"SS"
"309523",1,256,256,256,451328.09375,"SS"
"309524",1,256,256,256,515732.6875,"SS"
"309525",1,256,256,256,541308.4375,"SS"
"309526",1,256,256,256,417059.09375,"SS"
"309527",1,256,256,256,514287.34375,"SS"
"309528",1,256,256,256,506267.0625,"SS"
"309529",1,256,256,256,513301,"SS"
"309843",32,256,0,256,0,"FP"
"309844",32,256,0,256,0,"FP"
"309845",32,256,0,256,0,"FP"
"309846",32,256,0,256,0,"FP"
"309847",32,256,0,256,0,"FP"
"309848",32,256,0,256,0,"FP"
"309849",32,0,0,256,0,"FP"
"309850",32,0,0,256,0,"FP"
"309851",32,256,0,256,0,"FP"
"309852",32,256,0,256,0,"FP"
"309853",32,256,0,256,0,"FP"
"309854",32,256,0,256,0,"FP"
"309855",32,256,0,256,0,"FP"
"309856",32,256,0,256,0,"FP"
"309857",32,256,0,256,0,"FP"
"309858",32,256,0,256,0,"FP"
"309859",32,256,0,256,0,"FP"
"309860",32,256,0,256,0,"FP"
"309861",32,256,0,256,0,"FP"
"309862",32,256,0,256,0,"FP"
"309863",32,0,0,256,0,"FP"
"309864",32,256,0,256,0,"FP"
"309865",32,256,0,256,0,"FP"
"309866",32,256,0,256,0,"FP"
"309867",32,256,0,256,0,"FP"
"309868",32,256,0,256,0,"FP"
"309869",32,256,0,256,0,"FP"
"309870",32,256,0,256,0,"FP"
"309871",32,256,0,256,0,"FP"
"309872",32,256,0,256,0,"FP"
"309873",32,256,0,256,0,"FP"
"309874",32,256,0,256,0,"FP"
"309875",32,256,0,256,0,"FP"
"309876",32,256,0,256,0,"FP"
"309877",32,256,0,256,0,"FP"
"309878",32,256,0,256,0,"FP"
"309879",32,256,0,256,0,"FP"
"309880",32,256,0,256,0,"FP"
"309881",32,256,0,256,0,"FP"
"309882",32,256,0,256,0,"FP"
"310908",32,0,0,256,0,"FP"
"310909",32,0,0,256,0,"FP"
"310910",32,0,0,256,0,"FP"
"310911",32,0,0,256,0,"FP"
"310912",32,0,0,256,0,"FP"
"310913",32,0,0,256,0,"FP"
"310914",32,0,0,256,0,"FP"
"310915",32,0,0,256,0,"FP"
"310916",32,0,0,256,0,"FP"
"310917",32,0,0,256,0,"FP"
"310918",32,0,0,256,0,"FP"
"310919",32,0,0,256,0,"FP"
"310920",32,0,0,256,0,"FP"
"310921",32,0,0,256,0,"FP"
"310922",32,0,0,256,0,"FP"
"310923",32,0,0,256,0,"FP"
"310924",32,0,0,256,0,"FP"
"310925",32,0,0,256,0,"FP"
"310926",32,0,0,256,0,"FP"
"310927",32,256,256,256,0,"FP"
"310930",32,256,0,256,0,"FP"
"310932",32,0,0,256,0,"FP"
"310933",32,0,0,256,0,"FP"
"310934",32,0,0,256,0,"FP"
"310935",32,256,0,256,0,"FP"
"310936",32,256,0,256,0,"FP"
"310937",32,0,0,256,0,"FP"
"310938",32,0,0,256,0,"FP"
"310939",32,0,0,256,0,"FP"
"310940",32,0,0,256,0,"FP"
"310941",32,0,0,256,0,"FP"
"310942",32,0,0,256,0,"FP"
"310943",32,0,0,256,0,"FP"
"310944",32,128,0,256,0,"FP"
"310945",32,0,0,256,0,"FP"
"310946",32,128,0,256,0,"FP"
"310947",32,0,0,256,0,"FP"
"311718",1,256,256,256,1428210.75,"SC"
"311719",1,256,256,256,1443104.75,"SC"
"311720",1,256,256,256,1348420.875,"SC"
"311721",1,256,256,256,1416515.625,"SC"
"311722",1,256,256,256,1472222.625,"SC"
"311723",1,256,256,256,1408763.125,"SC"
"311724",1,256,256,256,1445291.125,"SC"
"311725",1,256,256,256,1412256.875,"SC"
"311726",1,256,256,256,1331743.625,"SC"
"311727",1,256,256,256,1356721.875,"SC"
"311728",1,256,256,256,1452433,"SC"
"311729",1,256,256,256,1405454.625,"SC"
"311730",1,256,256,256,1392867.625,"SC"
"311731",1,256,256,256,1293010.625,"SC"
"311732",1,256,256,256,1335132.625,"SC"
"311733",1,256,256,256,1342733.5,"SC"
"311734",1,256,256,256,1261167.5,"SC"
"311735",1,256,256,256,1409875.75,"SC"
"311736",1,256,256,256,1388533.75,"SC"
"311737",1,256,256,256,1357745.125,"SC"
"311738",1,256,256,256,1343413.5,"SC"
"311739",1,256,256,256,1373146.625,"SC"
"311740",1,256,256,256,1294803.375,"SC"
"311741",1,256,256,256,1425232.375,"SC"
"311742",1,256,256,256,1415341.875,"SC"
"311743",1,256,256,256,1413147.75,"SC"
"311744",1,256,256,256,1391382.5,"SC"
"311745",1,256,256,256,1377707.375,"SC"
"311746",1,256,256,256,1361239.25,"SC"
"311747",1,256,256,256,1492956.75,"SC"
"311748",1,256,256,256,1477455.875,"SC"
"311749",1,256,256,256,1507943.625,"SC"
"311750",1,256,256,256,1386608.125,"SC"
"311751",1,256,256,256,1491589.5,"SC"
"311752",1,256,256,256,1453609.75,"SC"
"311753",1,256,256,256,1525184.875,"SC"
"311754",1,256,256,256,1420052.625,"SC"
"311755",1,256,256,256,1397132,"SC"
"311756",1,256,256,256,1429690.625,"SC"
"311815",1,256,256,256,1296448.625,"SC"
"311816",1,256,256,256,1387058,"SC"
"311817",1,256,256,256,1531375.875,"SC"
"311818",1,256,256,256,1446975,"SC"
"311819",1,256,256,256,1421518,"SC"
"311820",1,256,256,256,1462492.25,"SC"
"311821",1,256,256,256,1485734.125,"SC"
"311822",1,256,256,256,1380186.25,"SC"
"311823",1,256,256,256,1498829.625,"SC"
"311824",1,256,256,256,1489423.125,"SC"
"311825",1,256,256,256,1448979.25,"SC"
"311826",1,256,256,256,1404557.125,"SC"
"311827",1,256,256,256,1534748.875,"SC"
"311828",1,256,256,256,1499988.25,"SC"
"311829",1,256,256,256,1459616.125,"SC"
"311830",1,256,256,256,1524030,"SC"
"311831",1,256,256,256,1484593.5,"SC"
"311832",1,256,256,256,1252706.5,"SC"
"311833",1,256,256,256,1200885.625,"SC"
"311834",1,256,256,256,1271852.75,"SC"
"311835",1,256,256,256,1452484.5,"SC"
"311836",1,256,256,256,1405862.375,"SC"
"311837",1,256,256,256,1432253,"SC"
"311838",1,256,256,256,1417977.125,"SC"
"311839",1,256,256,256,1523910,"SC"
"311840",1,256,256,256,1371480,"SC"
"311841",1,256,256,256,1274534.25,"SC"
"311842",1,256,256,256,1507992.25,"SC"
"311843",1,256,256,256,1441286,"SC"
"311844",1,256,256,256,1363249.625,"SC"
"311845",1,256,256,256,1336847.625,"SC"
"311846",1,256,256,256,1300476.625,"SC"
"311847",1,256,256,256,1442717.5,"SC"
"311848",1,256,256,256,1395691.625,"SC"
"311849",1,256,256,256,1487179.875,"SC"
"311850",1,256,256,256,1447719.75,"SC"
"311851",1,256,256,256,1348614.25,"SC"
"311852",1,256,256,256,1276727.375,"SC"
"311853",1,256,256,256,1204655.125,"SC"
"311985",1,32,32,32,100614.140625,"SS"
"311986",1,32,32,32,100055.8828125,"SS"
"311987",1,32,32,32,100147.5234375,"SS"
"311988",1,32,32,32,99185.0859375,"SS"
"311989",1,32,32,32,101181.1328125,"SS"
"311990",1,32,32,32,99578.7578125,"SS"
"311991",1,32,32,32,102886.390625,"SS"
"311992",1,32,32,32,101807.890625,"SS"
"311993",1,32,32,32,98677.5,"SS"
"311994",1,32,32,32,103661.5859375,"SS"
"311995",1,32,32,32,104521.640625,"SS"
"311996",1,32,32,32,102782.515625,"SS"
"311997",1,32,32,32,107327.2109375,"SS"
"311998",1,32,32,32,106021.609375,"SS"
"311999",1,32,32,32,96851.328125,"SS"
"312000",1,32,32,32,94128.6640625,"SS"
"312001",1,32,32,32,92582.546875,"SS"
"312002",1,32,32,32,89816.2265625,"SS"
"312003",1,32,32,32,75676.8671875,"SS"
"312004",1,32,32,32,50875.234375,"SS"
"312005",1,32,32,32,5232.958984375,"SS"
"312006",1,32,32,32,12381.85546875,"SS"
"312007",1,32,32,32,17958.662109375,"SS"
"312008",1,32,32,32,19978.69140625,"SS"
"312009",1,32,32,32,20068.6171875,"SS"
"312010",1,32,32,32,23785.23828125,"SS"
"312011",1,32,32,32,26358.060546875,"SS"
"312012",1,32,32,32,29588.90625,"SS"
"312013",1,32,32,32,31279.490234375,"SS"
"312014",1,32,32,32,32960.0625,"SS"
"312015",1,32,32,32,34002.94140625,"SS"
"312016",1,32,32,32,33866.1796875,"SS"
"312017",1,32,32,32,35759.4609375,"SS"
"312018",1,32,32,32,35830.51953125,"SS"
"312019",1,32,32,32,38679.7890625,"SS"
"312020",1,32,32,32,40917.30859375,"SS"
"312021",1,32,32,32,42077.12890625,"SS"
"312022",1,32,32,32,43450.99609375,"SS"
"312023",1,32,32,32,42050.8359375,"SS"
"312024",1,32,32,32,45149.87890625,"SS"
"312373",1,32,32,32,128514.171875,"SS"
"312374",1,32,32,32,138220.90625,"SS"
"312375",1,32,32,32,125574.7890625,"SS"
"312376",1,32,32,32,135075.796875,"SS"
"312377",1,32,32,32,123960.40625,"SS"
"312378",1,32,32,32,119543.625,"SS"
"312379",1,32,32,32,124037.46875,"SS"
"312380",1,32,32,32,125505.3984375,"SS"
"312381",1,32,32,32,113584.71875,"SS"
"312382",1,32,32,32,102867.7265625,"SS"
"312383",1,32,32,32,103551.859375,"SS"
"312384",1,32,32,32,103513.2578125,"SS"
"312385",1,32,32,32,93049.328125,"SS"
"312386",1,32,32,32,82678.1796875,"SS"
"312387",1,32,32,32,78056.53125,"SS"
"312388",1,32,32,32,73213.4765625,"SS"
"312389",1,32,32,32,60569.2890625,"SS"
"312390",1,32,32,32,54498.45703125,"SS"
"312391",1,32,32,32,55405.56640625,"SS"
"312392",1,32,32,32,52513.7734375,"SS"
"312393",1,32,32,32,8467.1982421875,"SS"
"312394",1,32,32,32,16205.5107421875,"SS"
"312395",1,32,32,32,23562.66796875,"SS"
"312396",1,32,32,32,43418.2265625,"SS"
"312397",1,32,32,32,60529.5859375,"SS"
"312398",1,32,32,32,44337.59765625,"SS"
"312399",1,32,32,32,64849.5078125,"SS"
"312400",1,32,32,32,68470.359375,"SS"
"312401",1,32,32,32,54833.50390625,"SS"
"312402",1,32,32,32,79870.671875,"SS"
"312403",1,32,32,32,84723.046875,"SS"
"312404",1,32,32,32,90331.265625,"SS"
"312405",1,32,32,32,92973.25,"SS"
"312406",1,32,32,32,93470.65625,"SS"
"312407",1,32,32,32,101447.1015625,"SS"
"312408",1,32,32,32,81903.8125,"SS"
"312409",1,32,32,32,91460.703125,"SS"
"312410",1,32,32,32,90552.3515625,"SS"
"312411",1,32,32,32,96374.125,"SS"
"312412",1,32,32,32,101916.3984375,"SS"
"312703",256,32,32,32,0,"FP"
"312704",256,32,32,32,0,"FP"
"312705",256,32,32,32,0,"FP"
"312706",256,32,32,32,0,"FP"
"312707",256,32,32,32,0,"FP"
"312708",256,32,32,32,0,"FP"
"312709",256,32,32,32,0,"FP"
"312710",256,32,32,32,0,"FP"
"312711",256,32,32,32,0,"FP"
"312712",256,32,32,32,0,"FP"
"312713",256,32,32,32,0,"FP"
"312714",256,32,32,32,0,"FP"
"312715",256,32,32,32,0,"FP"
"312716",256,32,32,32,0,"FP"
"312717",256,32,32,32,0,"FP"
"312718",256,32,32,32,0,"FP"
"312719",256,32,32,32,0,"FP"
"312720",256,32,32,32,0,"FP"
"312721",256,32,32,32,0,"FP"
"312722",256,32,32,32,0,"FP"
"312723",256,32,32,32,0,"FP"
